X,Y,Z,areas,ax1s,ax2s,bat_ids,gyrations,types,volumes,type 2
4.25,0.4,4.36,34.59,11.4818,0.3893,#1221436,1.1727,IfcWallStandardCase,3.0126,D1
2.85,0.4,4.36,24.772,11.2355,0.348,#1221493,0.7672,IfcWallStandardCase,2.2048,G
0.4,1.55,4.36,13.436,11.9623,0.3508,#1221550,0.394,IfcWallStandardCase,1.1232,G
0.4,0.7,4.36,6.024,14.4808,0.3737,#1221607,0.1555,IfcWallStandardCase,0.416,G
3.5,0.4,4.36,30.44,11.0868,0.3476,#1221664,0.9544,IfcWallStandardCase,2.7456,G
1.075,0.4,4.36,9.294,12.7665,0.3559,#1221721,0.2591,IfcWallStandardCase,0.728,G
4.5,0.4,4.36,39.16,10.9459,0.3473,#1221949,1.2426,IfcWallStandardCase,3.5776,G
0.4,2.1,4.36,12.232,14.8303,0.699,#1222006,0.5766,IfcWallStandardCase,0.8248,D1
4.2,0.4,4.36,34.154,11.4958,0.4099,#1222487,1.2178,IfcWallStandardCase,2.971,D1
4.15,0.4,4.36,33.718,11.5102,0.3939,#1222611,1.1538,IfcWallStandardCase,2.9294,D1
4.2,0.4,4.36,34.154,11.4958,0.4103,#1222673,1.2191,IfcWallStandardCase,2.971,D1
4.2,0.4,4.36,34.154,11.4958,0.3933,#1222735,1.1685,IfcWallStandardCase,2.971,D1
4.2,0.4,4.36,34.154,11.4958,0.406,#1222921,1.2063,IfcWallStandardCase,2.971,D1
4.2,0.4,4.36,34.154,11.4958,0.3963,#1222983,1.1775,IfcWallStandardCase,2.971,D1
4.15,0.4,4.36,30.108,11.8985,0.4931,#1223045,1.2477,IfcWallStandardCase,2.5304,D1
0.4,4.45,4.36,36.334,11.4294,0.3977,#1223293,1.2644,IfcWallStandardCase,3.179,D1
4.55,0.4,4.36,37.206,11.4052,0.3932,#1223355,1.2825,IfcWallStandardCase,3.2622,D1
8,0.4,4.36,63.68,11.1065,0.3696,#1223442,2.1189,IfcWallStandardCase,5.7336,D1
7.95,0.4,4.36,65.092,11.0378,0.3654,#1223504,2.1548,IfcWallStandardCase,5.8972,W1
4.25,0.4,4.36,34.59,11.4818,0.3917,#1223566,1.18,IfcWallStandardCase,3.0126,D1
0.4,1.4,4.36,12.1281,12.1474,0.3518,#1223680,0.3512,IfcWallStandardCase,0.9984,G
3.4,0.4,4.36,29.568,11.1058,0.3476,#1223794,0.9256,IfcWallStandardCase,2.6624,G
1.175,0.4,4.36,10.166,12.5321,0.3542,#1223851,0.2873,IfcWallStandardCase,0.8112,G
0.4,4.7,4.36,40.9041,10.9252,0.3473,#1223908,1.3003,IfcWallStandardCase,3.744,G
1,0.4,4.36,8.64,12.9808,0.3576,#1223965,0.238,IfcWallStandardCase,0.6656,G
0.4,1.55,4.36,13.4361,11.9622,0.3508,#1224079,0.394,IfcWallStandardCase,1.1232,G
4.075,0.4,4.36,33.064,11.5326,0.4012,#1224540,1.1501,IfcWallStandardCase,2.867,D1
0.4,2.1,4.36,15.032,13.1952,0.4899,#1225218,0.558,IfcWallStandardCase,1.1392,W1
0.4,5.85,4.36,50.9321,10.8348,0.3472,#1226376,1.632,IfcWallStandardCase,4.7008,G
0.4,2.22,4.36,19.2784,11.4709,0.3487,#1226438,0.586,IfcWallStandardCase,1.6806,G
5.1,0.4,4.36,42.002,11.2915,0.3724,#1226851,1.3852,IfcWallStandardCase,3.7198,D1
5.6,0.4,4.36,46.362,11.2099,0.3793,#1226965,1.5686,IfcWallStandardCase,4.1358,D1
0.4,3.775,4.36,26.838,12.0979,0.4632,#1227803,1.0276,IfcWallStandardCase,2.2184,D1
0.4,2.75,4.36,23.8999,11.2651,0.348,#1227942,0.7384,IfcWallStandardCase,2.1216,G
4.125,0.4,4.36,33.5,11.5176,0.4015,#1228120,1.1677,IfcWallStandardCase,2.9086,D1
0.4,5.418,4.36,47.1651,10.8641,0.3472,#1229272,1.5074,IfcWallStandardCase,4.3414,G
0.4,2.75,4.36,23.9001,11.2651,0.348,#1229762,0.7384,IfcWallStandardCase,2.1216,G
0.4,5.83,4.36,50.7577,10.836,0.3472,#1230107,1.6263,IfcWallStandardCase,4.6842,G
0.4,5.85,4.36,48.162,11.1958,0.3627,#1230169,1.5604,IfcWallStandardCase,4.3018,D1
0.4,5.5,4.36,45.11,11.2477,0.3751,#1230304,1.5042,IfcWallStandardCase,4.0106,D1
0.4,5.3563,4.36,46.6266,10.8686,0.3472,#1230423,1.4896,IfcWallStandardCase,4.29,G
8.55,0.4,4.24,65.704,10.9675,0.3924,#1230485,2.3507,IfcWallStandardCase,5.9908,D1
5.6,0.4,4.24,47.408,10.8654,0.3575,#1230619,1.5599,IfcWallStandardCase,4.3632,G
0.4,2.1,4.24,17.728,11.5477,0.3592,#1231092,0.5515,IfcWallStandardCase,1.5352,G
0.4,5.85,4.24,49.5279,10.849,0.3575,#1231203,1.632,IfcWallStandardCase,4.5652,G
0.3,1.4,4.24,10.744,22.1617,0.717,#1232044,0.3476,IfcWallStandardCase,0.4848,G
0.6,0.3,4.24,4.12,25.495,0.7365,#1232101,0.119,IfcWallStandardCase,0.1616,G
4.5,0.3,4.24,36.412,20.9602,0.7147,#1232158,1.2416,IfcWallStandardCase,1.7372,G
0.3,2.9919,4.24,23.9247,21.2114,0.715,#1232272,0.8065,IfcWallStandardCase,1.1279,G
2.3,0.3,4.24,18.196,21.4474,0.7154,#1232329,0.6069,IfcWallStandardCase,0.8484,G
0.3,0.8919,4.24,6.5368,23.3857,0.722,#1232386,0.2018,IfcWallStandardCase,0.2795,G
0.3,0.8267,4.24,5.9974,23.6862,0.7236,#1232500,0.1832,IfcWallStandardCase,0.2532,G
1.1259,0.3,4.24,8.4744,22.6551,0.7187,#1232557,0.2688,IfcWallStandardCase,0.3741,G
0.3,0.7,4.24,4.948,24.495,0.7287,#1232671,0.1472,IfcWallStandardCase,0.202,G
0.3,0.6793,4.24,4.7763,24.6681,0.7299,#1232728,0.1413,IfcWallStandardCase,0.1936,G
0.5428,0.3,4.24,3.6464,26.3293,0.7443,#1232785,0.1031,IfcWallStandardCase,0.1385,G
0.3,0.3293,4.24,1.8784,35.9659,0.9034,#1232842,0.0472,IfcWallStandardCase,0.0522,G
0.3,0.8398,4.24,6.1051,23.6213,0.7232,#1232956,0.1869,IfcWallStandardCase,0.2585,G
0.6587,0.3,4.24,4.6062,24.855,0.7313,#1233013,0.1355,IfcWallStandardCase,0.1853,G
0.3,0.7634,4.24,5.4726,24.0452,0.7257,#1233070,0.1652,IfcWallStandardCase,0.2276,G
0.6699,0.3,4.24,4.699,24.751,0.7305,#1233127,0.1387,IfcWallStandardCase,0.1898,G
0.3,0.6634,4.24,4.6446,24.8114,0.731,#1233184,0.1368,IfcWallStandardCase,0.1872,G
0.5699,0.3,4.24,3.871,25.9015,0.7402,#1233241,0.1106,IfcWallStandardCase,0.1494,G
0.3,0.5398,4.24,3.6212,26.3815,0.7448,#1234096,0.1022,IfcWallStandardCase,0.1373,G
0.3,0.3,4.24,1.6361,40.4926,1.0105,#1234153,0.0408,IfcWallStandardCase,0.0404,G
0.8565,0.3,4.24,6.2436,23.5416,0.7228,#1234210,0.1917,IfcWallStandardCase,0.2652,G
0.3,0.5,4.24,3.2921,27.1614,0.7532,#1234267,0.0913,IfcWallStandardCase,0.1212,G
0.55,5.85,4.36,53.8751,6.549,0.1986,#1235081,1.6341,IfcWallStandardCase,8.2264,G
4.2,0.4,4.24,32.386,11.4317,0.4301,#1236319,1.2185,IfcWallStandardCase,2.833,D1
4.2,0.4,4.24,32.386,11.4317,0.4252,#1236376,1.2046,IfcWallStandardCase,2.833,D1
4.2,0.4,4.24,28.816,11.6381,0.5078,#1236433,1.2572,IfcWallStandardCase,2.476,D1
4.2,0.4,4.24,35.536,10.995,0.3577,#1236490,1.1561,IfcWallStandardCase,3.232,G
4.2,0.4,4.24,32.386,11.4317,0.4319,#1236547,1.2235,IfcWallStandardCase,2.833,D1
4.2,0.4,4.24,32.386,11.4317,0.3934,#1236604,1.1144,IfcWallStandardCase,2.833,D1
4.18,0.4,4.24,35.3664,10.9976,0.3577,#1236661,1.1504,IfcWallStandardCase,3.2158,G
4.16,0.4,4.62,38.3584,10.9575,0.327,#1236718,1.1446,IfcWallStandardCase,3.5006,G
4.2,0.4,4.24,32.386,11.4317,0.4094,#1236776,1.1598,IfcWallStandardCase,2.833,D1
4.2,0.4,4.24,32.386,11.4317,0.4141,#1236890,1.1732,IfcWallStandardCase,2.833,D1
4.2,0.4,4.24,32.386,11.4317,0.4146,#1236947,1.1746,IfcWallStandardCase,2.833,D1
4.2,0.4,4.24,28.816,11.6381,0.5072,#1237061,1.2558,IfcWallStandardCase,2.476,D1
0.3,0.682,4.24,4.7989,24.6444,0.7298,#1237118,0.1421,IfcWallStandardCase,0.1947,G
1.2772,0.3,4.24,9.7269,22.3518,0.7176,#1237175,0.3123,IfcWallStandardCase,0.4352,G
0.3,0.582,4.24,3.9709,25.7307,0.7386,#1237232,0.114,IfcWallStandardCase,0.1543,G
0.3,0.832,4.24,6.0409,23.6596,0.7234,#1237289,0.1847,IfcWallStandardCase,0.2553,G
1.2763,0.3,4.24,9.7195,22.3533,0.7176,#1237346,0.312,IfcWallStandardCase,0.4348,G
0.3,0.732,4.24,5.2129,24.2545,0.7271,#1237403,0.1563,IfcWallStandardCase,0.2149,G
0.3,8.18,4.24,59.7425,20.9923,0.7634,#1239436,2.1725,IfcWallStandardCase,2.8459,D1
0.3,6.18,4.24,47.1723,21.0834,0.7586,#1239493,1.6974,IfcWallStandardCase,2.2374,D1
0.3,0.5398,4.24,3.6213,26.3813,0.7448,#1240860,0.1022,IfcWallStandardCase,0.1373,G
1.9587,0.3,4.24,15.3702,21.6322,0.7157,#1240917,0.5085,IfcWallStandardCase,0.7105,G
0.3,0.7398,4.24,5.2772,24.2004,0.7267,#1240974,0.1585,IfcWallStandardCase,0.2181,G
0.4,0.8937,4.24,7.4989,13.378,0.3718,#1241109,0.2084,IfcWallStandardCase,0.5605,G
2.4314,0.4,4.24,20.5381,11.3914,0.3587,#1241166,0.6467,IfcWallStandardCase,1.803,G
0.4,0.6937,4.24,5.8029,14.5458,0.3855,#1241223,0.1538,IfcWallStandardCase,0.3989,G
0.3,6.235,4.24,47.6278,21.0776,0.7621,#1242104,1.7221,IfcWallStandardCase,2.2596,D1
4.35,0.4,4.36,31.852,11.811,0.4758,#1242239,1.2832,IfcWallStandardCase,2.6968,D1
0.4,8.25,4.24,63.16,10.9874,0.376,#1242534,2.1613,IfcWallStandardCase,5.7484,D1
0.4,5.75,4.24,48.68,10.8554,0.3575,#1242668,1.6032,IfcWallStandardCase,4.4844,G
0.4,5.85,4.24,49.528,10.849,0.3575,#1242803,1.632,IfcWallStandardCase,4.5652,G
4.075,0.4,4.24,27.756,11.6867,0.519,#1243301,1.2326,IfcWallStandardCase,2.375,D1
0.3,0.6893,4.24,4.8594,24.5825,0.7293,#1243626,0.1442,IfcWallStandardCase,0.1977,G
1.5037,0.3,4.24,11.6024,22.0292,0.7166,#1243683,0.3774,IfcWallStandardCase,0.5267,G
0.3,0.5893,4.24,4.0314,25.6325,0.7377,#1243740,0.116,IfcWallStandardCase,0.1573,G
0.35,2.1,4.36,14.122,16.5286,0.6516,#1244421,0.5567,IfcWallStandardCase,0.8544,W1
4.8995,0.35,3.44,14.6741,19.3041,2.0228,#1373580,1.5376,IfcWallStandardCase,0.7602,W1
4.3995,0.35,3.44,11.0187,21.5646,2.5655,#1373687,1.3109,IfcWallStandardCase,0.511,W1
4.7,0.35,3.44,13.3215,20.0868,2.2393,#1373892,1.4851,IfcWallStandardCase,0.6632,W1
4.3995,0.35,3.44,11.2841,21.8196,2.5423,#1373999,1.3148,IfcWallStandardCase,0.5172,W1
4.5995,0.35,3.44,12.6401,20.5746,2.3526,#1374126,1.4453,IfcWallStandardCase,0.6144,W1
4.3995,0.35,3.44,11.2841,21.8196,2.5422,#1374340,1.3147,IfcWallStandardCase,0.5172,W1
8.8995,0.35,3.44,41.5287,15.3926,0.795,#1375771,2.1449,IfcWallStandardCase,2.698,W1
4.3995,0.35,3.06,7.9785,28.722,5.0265,#1376092,1.3963,IfcWallStandardCase,0.2778,W1
0.35,4.4,3.44,11.2875,21.816,2.542,#1377934,1.3152,IfcWallStandardCase,0.5174,W1
0.35,4.4,3.44,11.022,21.561,2.5653,#1378041,1.3114,IfcWallStandardCase,0.5112,W1
0.35,4.85,3.44,14.3385,19.4791,2.0907,#1378411,1.539,IfcWallStandardCase,0.7361,W1
5.975,0.35,3.44,40.2033,14.3468,0.5943,#1380154,1.6655,IfcWallStandardCase,2.8022,G
0.35,4.4114,3.44,11.0994,21.4793,2.5489,#1380358,1.3172,IfcWallStandardCase,0.5167,W1
0.35,4.9464,3.44,14.7266,18.9592,2.1004,#1380679,1.6315,IfcWallStandardCase,0.7768,W1
0.35,4.5999,3.44,12.377,20.3459,2.4291,#1380737,1.4777,IfcWallStandardCase,0.6083,W1
0.35,5.2501,3.44,16.786,18.1594,1.9026,#1380893,1.7587,IfcWallStandardCase,0.9244,W1
4.8495,0.35,3.44,14.3351,19.4809,2.0746,#1380951,1.5266,IfcWallStandardCase,0.7359,W1
4,0.35,3.44,19.596,15.5026,0.7922,#1381584,1.0013,IfcWallStandardCase,1.264,D1
5,0.35,3.44,15.3555,18.9809,2.0691,#1386708,1.6739,IfcWallStandardCase,0.809,W1
4.85,0.35,3.44,14.3385,19.4791,2.0747,#1386766,1.5272,IfcWallStandardCase,0.7361,W1
4.4,0.35,3.44,11.2875,21.816,2.542,#1386824,1.3152,IfcWallStandardCase,0.5174,W1
0.5,0.3,3.4,2.62,27.2917,0.9509,#1390931,0.0913,IfcWallStandardCase,0.096,G
0.35,4.6,3.44,12.378,20.3452,2.3793,#1394249,1.4476,IfcWallStandardCase,0.6084,W1
0.35,3.6,3.44,10.063,21.0237,2.3617,#1396491,1.1304,IfcWallStandardCase,0.4787,W1
0.35,4.7964,3.44,13.7096,19.478,2.2475,#1397361,1.5819,IfcWallStandardCase,0.7039,W1
0.35,5.1001,3.44,15.769,18.5197,2.0228,#1397477,1.7224,IfcWallStandardCase,0.8515,W1
0.35,3.45,3.44,9.046,22.2945,2.5454,#1403051,1.0328,IfcWallStandardCase,0.4058,W1
4.7,0.35,3.44,24.552,15.1556,0.8699,#1432791,1.4092,IfcWallStandardCase,1.62,D1
0.35,2.15,3.44,14.193,14.9763,0.5957,#1433031,0.5646,IfcWallStandardCase,0.9477,G
5.5,0.35,2.94,31.456,14.4406,0.7027,#1436103,1.5306,IfcWallStandardCase,2.1783,G
3.575,0.35,3.06,17.6475,15.5344,0.8667,#1436162,0.9846,IfcWallStandardCase,1.136,D1
0.35,14.6013,3.06,87.5537,14.1715,0.6729,#1436278,4.1575,IfcWallStandardCase,6.1781,G
5.6495,0.325,3.06,26.2136,17.7635,1.1088,#1436336,1.6362,IfcWallStandardCase,1.4757,D1
2.1,0.3,3.06,11.82,21.7519,1.0108,#1436421,0.5492,IfcWallStandardCase,0.5434,G
2.3,0.4,3.06,13.996,11.6517,0.507,#1436506,0.609,IfcWallStandardCase,1.2012,G
0.4,0.6,3.06,3.587,16.1832,0.5693,#1436604,0.1262,IfcWallStandardCase,0.2217,G
0.4,0.8,3.06,4.816,14.0326,0.532,#1436662,0.1826,IfcWallStandardCase,0.3432,G
3.2,0.35,3.06,11.988,16.65,1.4636,#1436720,1.0538,IfcWallStandardCase,0.72,D1
0.35,6.3,3.06,37.58,14.3605,0.6731,#1436778,1.7615,IfcWallStandardCase,2.6169,G
0.35,5.7,3.06,33.968,14.3963,0.6732,#1436836,1.5883,IfcWallStandardCase,2.3595,G
0.325,4.975,3.06,29.2218,17.1181,0.8078,#1436894,1.3789,IfcWallStandardCase,1.7071,G
0.35,14.6013,3.06,80.6237,14.3685,0.7769,#1436952,4.3593,IfcWallStandardCase,5.6111,D1
8.925,0.35,3.06,49.8545,14.5299,0.6972,#1437010,2.3922,IfcWallStandardCase,3.4312,D1
1.9995,0.375,3.06,11.924,13.2393,0.5795,#1437068,0.5219,IfcWallStandardCase,0.9007,G
2.05,0.3,3.06,11.524,21.7804,1.0108,#1437153,0.5348,IfcWallStandardCase,0.5291,G
0.3,0.6648,3.06,3.321,25.6741,1.036,#1437220,0.134,IfcWallStandardCase,0.1294,G
0.3,0.6398,3.06,3.1755,25.2471,1.0351,#1437278,0.1302,IfcWallStandardCase,0.1258,G
3.2,0.35,3.06,15.39,15.7822,0.9932,#1437336,0.9685,IfcWallStandardCase,0.9751,D1
0.325,5.65,3.06,33.2515,17.0663,0.8077,#1437452,1.5737,IfcWallStandardCase,1.9484,G
0.35,6.375,3.06,38.0315,14.3565,0.6731,#1437510,1.7831,IfcWallStandardCase,2.6491,G
4.165,0.325,3.06,17.3511,18.3611,1.3714,#1437568,1.296,IfcWallStandardCase,0.945,D1
0.35,6.25,3.06,37.279,14.3632,0.6731,#1437626,1.747,IfcWallStandardCase,2.5955,G
4.35,0.4,3.52,28.154,11.7377,0.5163,#1442272,1.2385,IfcWallStandardCase,2.3986,D1
0.4,5.8,4.36,50.496,10.8379,0.3472,#1442474,1.6176,IfcWallStandardCase,4.6592,G
5.7745,0.35,3.06,34.4166,14.3914,0.6731,#1442531,1.6098,IfcWallStandardCase,2.3915,G
0.35,4.25,3.44,9.6778,20.5023,2.5809,#1443660,1.2183,IfcWallStandardCase,0.472,W1
37.1,0.35,3.44,57.2505,22.751,4.8176,#1447088,12.123,IfcWallStandardCase,2.5164,W1
0.35,12.7,3.06,71.068,14.414,0.7627,#1447146,3.7605,IfcWallStandardCase,4.9305,D1
0.3,1.4036,3.06,7.6973,22.361,1.0128,#1472855,0.3486,IfcWallStandardCase,0.3442,G
0.6255,0.3,3.06,3.0909,25.3998,1.0369,#1472913,0.1262,IfcWallStandardCase,0.1217,G
4.0833,0.325,3.06,23.8981,17.2143,0.8079,#1473029,1.1216,IfcWallStandardCase,1.3883,G
0.325,3.1898,3.06,14.931,18.4568,1.0375,#1473087,0.8393,IfcWallStandardCase,0.809,D1
3.7375,0.325,3.06,21.8339,17.2647,0.808,#1473145,1.0218,IfcWallStandardCase,1.2647,G
0.3,1.5036,3.06,8.2893,22.2335,1.0123,#1473826,0.3774,IfcWallStandardCase,0.3728,G
0.3,1.5,3.06,8.2679,22.2378,1.0123,#1474000,0.3764,IfcWallStandardCase,0.3718,G
4.445,0.45,3.56,17.602,13.0886,1.0773,#1474174,1.4488,IfcWallStandardCase,1.3448,W1
4.445,0.45,3.56,17.602,13.0886,1.0747,#1474237,1.4453,IfcWallStandardCase,1.3448,W1
4.745,0.45,3.56,19.768,12.3795,0.9586,#1486779,1.5308,IfcWallStandardCase,1.5968,W1
4.4505,0.45,3.56,17.6417,13.0733,1.0911,#1499610,1.4723,IfcWallStandardCase,1.3494,W1
0.35,1.1536,3.44,7.4373,16.048,0.6013,#1501354,0.2787,IfcWallStandardCase,0.4634,G
0.35,1.305,3.44,8.4639,15.7606,0.5994,#1501412,0.3219,IfcWallStandardCase,0.537,G
4.3005,0.45,3.56,16.5587,13.5344,1.1282,#1503428,1.3803,IfcWallStandardCase,1.2234,W1
0.35,1.15,3.44,7.413,16.0559,0.6013,#1505282,0.2776,IfcWallStandardCase,0.4617,G
0.5,0.5501,3.06,3.9289,13.0778,0.4431,#1507252,0.1331,IfcWallStandardCase,0.3004,G
0.5,0.55,3.44,4.422,12.9982,0.3912,#1507480,0.1331,IfcWallStandardCase,0.3402,G
0.5505,0.5,3.06,3.9311,13.0723,0.4429,#1507594,0.1332,IfcWallStandardCase,0.3007,G
0.5505,0.5,3.44,4.4255,12.9903,0.3909,#1507708,0.1332,IfcWallStandardCase,0.3407,G
0.22,0.5,3.44,2.0856,107.284,4.4648,#1507765,0.0868,IfcWallStandardCase,0.0194,G
0.4005,0.5,3.06,2.9831,17.3416,0.6055,#1508506,0.1042,IfcWallStandardCase,0.172,G
0.55,0.5,3.06,3.928,13.0803,0.4431,#1508563,0.1331,IfcWallStandardCase,0.3003,G
0.5,0.5501,3.44,4.423,12.996,0.3911,#1508791,0.1331,IfcWallStandardCase,0.3403,G
0.5,0.4001,3.44,3.361,17.277,0.5352,#1508905,0.1041,IfcWallStandardCase,0.1945,G
0.5,0.5486,3.06,3.9191,13.1034,0.4439,#1509019,0.1328,IfcWallStandardCase,0.2991,G
0.5,0.3986,3.06,2.9711,17.4372,0.6095,#1509133,0.1039,IfcWallStandardCase,0.1704,G
0.5,0.5501,3.06,3.9289,13.078,0.4431,#1509247,0.1331,IfcWallStandardCase,0.3004,G
0.5,0.5486,3.44,4.412,13.0214,0.3918,#1509475,0.1328,IfcWallStandardCase,0.3388,G
0.55,0.5,3.44,4.422,12.9982,0.3912,#1510786,0.1331,IfcWallStandardCase,0.3402,G
0.5,0.3986,3.44,3.35,17.3551,0.538,#1511299,0.1039,IfcWallStandardCase,0.193,G
6.125,0.35,3.44,41.2203,14.3368,0.5943,#1511926,1.7088,IfcWallStandardCase,2.8751,G
13.555,0.35,3.44,91.5189,14.1004,0.594,#1512664,3.8555,IfcWallStandardCase,6.4905,G
0.35,3.05,3.44,20.295,14.6524,0.5948,#1512722,0.8239,IfcWallStandardCase,1.3851,G
11.25,0.35,3.56,78.579,14.1096,0.5728,#1512780,3.1902,IfcWallStandardCase,5.5692,G
0.35,3.055,3.44,20.3289,14.6511,0.5948,#1512838,0.8253,IfcWallStandardCase,1.3875,G
11.3,0.35,3.44,76.23,14.1308,0.594,#1512896,3.2046,IfcWallStandardCase,5.3946,G
0.35,12.9,3.06,72.272,14.4074,0.7612,#1513098,3.8183,IfcWallStandardCase,5.0163,D1
4.7495,0.35,3.06,25.0961,15.0434,0.8127,#1513799,1.3559,IfcWallStandardCase,1.6682,D1
4.2,0.35,3.06,21.788,15.2098,0.8508,#1513857,1.2188,IfcWallStandardCase,1.4325,D1
2.0255,0.35,3.06,8.6974,17.4076,1.2261,#1513915,0.6126,IfcWallStandardCase,0.4996,D1
2.3745,0.4,3.06,14.452,11.619,0.5068,#1513973,0.6304,IfcWallStandardCase,1.2438,G
1.45,0.4,3.06,8.794,12.2993,0.5111,#1514030,0.3654,IfcWallStandardCase,0.715,G
0.4,3.2536,3.06,19.832,11.3543,0.5058,#1514087,0.8834,IfcWallStandardCase,1.7467,G
4.0245,0.4,3.06,21.61,11.9417,0.5865,#1514144,1.0613,IfcWallStandardCase,1.8096,D1
0.4,6.205,3.06,37.8846,11.0756,0.505,#1514479,1.7273,IfcWallStandardCase,3.4206,G
2.2745,0.4,3.06,13.84,11.6634,0.507,#1514536,0.6016,IfcWallStandardCase,1.1866,G
0.4,2.3964,3.06,11.646,13.2591,0.6872,#1514593,0.6036,IfcWallStandardCase,0.8783,D1
2.2745,0.35,3.06,13.3466,14.9967,0.6747,#1514650,0.6004,IfcWallStandardCase,0.89,G
1.25,0.35,3.06,7.179,15.9374,0.6797,#1514708,0.3062,IfcWallStandardCase,0.4505,G
0.2505,0.35,3.06,1.1619,53.6453,2.1094,#1516451,0.0457,IfcWallStandardCase,0.0217,G
0.4,2.2564,3.06,13.7292,11.6719,0.5071,#1516509,0.5964,IfcWallStandardCase,1.1763,G
0.4,5.6964,3.06,31.842,11.5122,0.6104,#1516566,1.6884,IfcWallStandardCase,2.7659,D1
4.2,0.35,3.06,18.008,15.6728,1.1869,#1516623,1.3638,IfcWallStandardCase,1.149,D1
0.35,5.5,3.06,32.764,14.41,0.6732,#1516681,1.5306,IfcWallStandardCase,2.2737,G
0.6045,0.3,3.06,2.9667,25.6435,1.0397,#1516739,0.1203,IfcWallStandardCase,0.1157,G
0.3,0.4,3.06,1.756,30.6993,1.1285,#1516796,0.0645,IfcWallStandardCase,0.0572,G
4.2,0.4,3.06,25.624,11.1993,0.5053,#1516853,1.1561,IfcWallStandardCase,2.288,G
0.4,2.6,3.06,15.832,11.5326,0.5064,#1517062,0.6952,IfcWallStandardCase,1.3728,G
4.5,0.4,3.06,27.46,11.1644,0.5052,#1517119,1.2426,IfcWallStandardCase,2.4596,G
0.4,4.08,3.06,24.8896,11.2148,0.5053,#1517176,1.1215,IfcWallStandardCase,2.2194,G
2.2,0.4,3.06,13.384,11.6993,0.5072,#1517233,0.5802,IfcWallStandardCase,1.144,G
2.35,0.4,3.06,14.302,11.6295,0.5069,#1517290,0.6233,IfcWallStandardCase,1.2298,G
0.4,0.3036,3.44,2.0088,29.9226,0.9686,#1518194,0.065,IfcWallStandardCase,0.0671,G
0.4,0.4,3.44,2.672,20.6173,0.63,#1518251,0.0816,IfcWallStandardCase,0.1296,G
0.4,0.3012,3.44,1.9926,30.3704,0.9863,#1518365,0.0647,IfcWallStandardCase,0.0656,G
0.3,0.65,3.44,3.654,25.0617,0.9127,#1518536,0.1331,IfcWallStandardCase,0.1458,G
0.3,0.6114,3.44,3.3962,25.4786,0.9169,#1518593,0.1222,IfcWallStandardCase,0.1333,G
0.3,0.65,3.06,3.236,25.1437,1.034,#1518707,0.1331,IfcWallStandardCase,0.1287,G
0.4,6.275,3.06,38.323,11.0285,0.505,#1518882,1.7547,IfcWallStandardCase,3.4749,G
4.7,0.4,3.06,25.366,11.7533,0.6544,#1518939,1.4123,IfcWallStandardCase,2.1582,D1
0.4,1.4,3.06,8.488,12.366,0.5116,#1518996,0.3512,IfcWallStandardCase,0.6864,G
2.4,0.4,3.06,14.608,11.6084,0.5068,#1519053,0.6377,IfcWallStandardCase,1.2584,G
0.4,0.7,3.06,4.204,14.6993,0.5436,#1519110,0.1555,IfcWallStandardCase,0.286,G
0.4,5.1,3.06,27.814,11.6523,0.5543,#1519167,1.3232,IfcWallStandardCase,2.387,D1
0.5245,0.4,3.06,3.13,16.8624,0.5928,#1519224,0.11,IfcWallStandardCase,0.1856,G
4.5,0.3,3.06,26.028,21.1644,1.0096,#1519281,1.2416,IfcWallStandardCase,1.2298,G
0.4,2.1,3.06,5.842,18.8573,1.8911,#1519608,0.5859,IfcWallStandardCase,0.3098,D1
0.4,2.0964,3.06,5.8201,18.9117,1.8929,#1520513,0.5825,IfcWallStandardCase,0.3077,D1
0.5,6.4,3.06,40.9,7.6885,0.3368,#1521394,1.7919,IfcWallStandardCase,5.3196,G
4.9,0.4,3.06,26.59,11.7003,0.6455,#1522150,1.467,IfcWallStandardCase,2.2726,D1
0.4,5.2,3.06,28.426,11.63,0.5622,#1522378,1.3742,IfcWallStandardCase,2.4442,D1
0.4,6.2536,3.06,38.1919,11.0297,0.505,#1522644,1.7485,IfcWallStandardCase,3.4627,G
0.5,5.935,3.06,37.9611,7.7147,0.3369,#1522932,1.6578,IfcWallStandardCase,4.9206,G
0.35,6.0036,3.06,35.7957,14.3772,0.6731,#1522989,1.6759,IfcWallStandardCase,2.4897,G
0.35,5.8786,3.06,35.0432,14.3848,0.6731,#1526016,1.6398,IfcWallStandardCase,2.4361,G
0.35,7.2749,3.06,43.4486,14.3153,0.6731,#1526190,2.0428,IfcWallStandardCase,3.0351,G
0.35,7.2749,3.06,39.9206,14.6591,0.7901,#1526248,2.1517,IfcWallStandardCase,2.7233,D1
3.925,0.35,3.06,19.7545,15.3591,0.829,#1527736,1.0662,IfcWallStandardCase,1.2862,D1
8.5995,0.35,3.06,47.8951,14.551,0.7141,#1527794,2.3505,IfcWallStandardCase,3.2915,D1
0.5,6.65,3.06,42.48,7.676,0.3368,#1530831,1.864,IfcWallStandardCase,5.5341,G
1.5,0.3,3.06,8.268,22.2378,1.0123,#1531040,0.3764,IfcWallStandardCase,0.3718,G
0.3,0.605,3.06,2.9696,25.6376,1.0397,#1531097,0.1204,IfcWallStandardCase,0.1158,G
1.4,0.3,3.06,7.676,22.366,1.0129,#1531268,0.3476,IfcWallStandardCase,0.3432,G
