,X,Y,Z,areas,ax1s,ax2s,bat_ids,global_ids,gyrations,types,volumes
462,0.22,1.33,2.7,4.2672,105.363,8.7325,#76482,2q$$2E9$P56AW7V3V5H3gS,0.3537,IfcWallStandardCase,0.0405
463,0.6,0.22,2.7,2.116,105.8,5.7807,#76536,2q$$2E9$P56AW7V3V5H3i0,0.1156,IfcWallStandardCase,0.02
464,0.22,0.65,2.7,2.368,105.2444,5.7792,#76569,2q$$2E9$P56AW7V3V5H3ky,0.13,IfcWallStandardCase,0.0225
465,2.215,0.22,2.7,6.5596,104.2033,8.5024,#76602,2q$$2E9$P56AW7V3V5H3l2,0.5352,IfcWallStandardCase,0.0629
466,4.95,0.35,2.9,27.885,14.4951,0.7131,#89408,2VIUSKMJrAYOi5zw0V3vaL,1.3719,IfcWallStandardCase,1.9238
467,2.895,0.35,2.75,15.318,14.8598,0.7559,#89441,2VIUSKMJrAYOi5zw0V3vaQ,0.7792,IfcWallStandardCase,1.0308
468,2.655,0.35,2.75,14.022,14.9323,0.7561,#89474,2VIUSKMJrAYOi5zw0V3vaR,0.71,IfcWallStandardCase,0.939
469,2.75,0.35,2.7,14.265,14.9176,0.7711,#89771,2VIUSKMJrAYOi5zw0V3vbz,0.7374,IfcWallStandardCase,0.9563
470,0.35,5.15,3.38,27.4383,15.3236,0.8044,#89820,2VIUSKMJrAYOi5zw0V3vbw,1.4404,IfcWallStandardCase,1.7906
471,0.36,0.29,2.8,1.3288,35.4915,1.4154,#89989,2VIUSKMJrAYOi5zw0V3vbO,0.053,IfcWallStandardCase,0.0374
472,0.29,5.1,2.8,23.59,24.1577,1.3536,#90022,2VIUSKMJrAYOi5zw0V3vbP,1.3218,IfcWallStandardCase,0.9765
473,7.1,0.22,2.7,19.9718,103.0543,10.8063,#90993,2VIUSKMJrAYOi5zw0V3uP_,2.0943,IfcWallStandardCase,0.1938
474,3.02,0.22,2.7,14.3128,101.5092,5.7736,#91049,2VIUSKMJrAYOi5zw0V3uP$,0.8141,IfcWallStandardCase,0.141
475,5.1,0.22,2.7,24.796,101.2082,5.7736,#91082,2VIUSKMJrAYOi5zw0V3uPy,1.4145,IfcWallStandardCase,0.245
476,4.95,0.22,2.7,24.04,101.2211,5.7736,#91115,2VIUSKMJrAYOi5zw0V3uPF,1.3712,IfcWallStandardCase,0.2375
