,X,Y,Z,areas,ax1s,ax2s,bat_ids,global_ids,gyrations,types,volumes
749,5.1,0.4,3.52,33.434,11.5425,0.4883,#942985,3UjDsVYoTFf8tNAXgzpo6e,1.4143,IfcWallStandardCase,2.8966
750,5.6,0.4,3.52,36.954,11.4458,0.4949,#943042,3UjDsVYoTFf8tNAXgzpo6f,1.598,IfcWallStandardCase,3.2286
751,5.0,0.4,3.52,32.73,11.5646,0.4857,#943384,3UjDsVYoTFf8tNAXgzpo6p,1.3745,IfcWallStandardCase,2.8302
752,0.4,2.75,3.52,19.2799,11.3867,0.4361,#944418,3UjDsVYoTFf8tNAXgzpo61,0.7384,IfcWallStandardCase,1.6932
753,4.15,0.4,3.52,26.746,11.8042,0.5272,#944534,3UjDsVYoTFf8tNAXgzpo64,1.1945,IfcWallStandardCase,2.2658
754,4.075,0.4,3.52,22.608,12.4425,0.6965,#944596,3UjDsVYoTFf8tNAXgzpo6A,1.2656,IfcWallStandardCase,1.817
755,0.4,5.75,3.52,38.0101,11.4206,0.487,#945829,3UjDsVYoTFf8tNAXgzpo7a,1.6209,IfcWallStandardCase,3.3282
756,4.1,0.4,3.52,26.394,11.8221,0.5402,#946031,3UjDsVYoTFf8tNAXgzpo7f,1.206,IfcWallStandardCase,2.2326
757,1.1772,0.4,3.52,8.2072,12.6492,0.4438,#946878,3UjDsVYoTFf8tNAXgzpo74,0.2879,IfcWallStandardCase,0.6488
758,0.4,0.6,3.52,4.1441,15.6023,0.4861,#947049,3UjDsVYoTFf8tNAXgzpo7B,0.1291,IfcWallStandardCase,0.2656
759,4.2,0.4,3.52,21.888,12.7256,0.8046,#947260,3UjDsVYoTFf8tNAXgzpo7F,1.384,IfcWallStandardCase,1.72
760,9.1,0.4,3.52,58.444,11.4336,0.531,#947317,3UjDsVYoTFf8tNAXgzpo7D,2.7145,IfcWallStandardCase,5.1116
761,0.9714,0.4,3.52,6.7585,13.1952,0.4491,#947530,3UjDsVYoTFf8tNAXgzpo7M,0.23,IfcWallStandardCase,0.5122
762,0.4,1.0047,3.52,6.9928,13.0879,0.448,#947587,3UjDsVYoTFf8tNAXgzpo7N,0.2394,IfcWallStandardCase,0.5343
763,0.4,5.518,3.52,35.9967,11.4926,0.4997,#947719,3UjDsVYoTFf8tNAXgzpo7P,1.5651,IfcWallStandardCase,3.1322
764,0.4,2.75,3.52,19.2801,11.3867,0.4361,#948142,3UjDsVYoTFf8tNAXgzpo4X,0.7384,IfcWallStandardCase,1.6932
765,4.25,0.4,3.52,29.84,11.0962,0.4353,#948253,3UjDsVYoTFf8tNAXgzpo4a,1.1706,IfcWallStandardCase,2.6892
766,0.45,4.7325,3.52,25.8971,10.7369,0.5753,#994878,3UjDsVYoTFf8tNAXgzpowx,1.3877,IfcWallStandardCase,2.412
767,1.87,0.535,3.52,14.4254,7.8133,0.2648,#996332,3UjDsVYoTFf8tNAXgzpnLF,0.4889,IfcWallStandardCase,1.8463
768,0.3,0.8679,3.4,5.0484,23.6193,0.9122,#1007435,3UjDsVYoTFf8tNAXgzpnR1,0.195,IfcWallStandardCase,0.2137
769,1.65,0.3,3.4,10.21,22.0043,0.9043,#1007492,3UjDsVYoTFf8tNAXgzpnR6,0.4196,IfcWallStandardCase,0.464
770,0.3,0.6793,3.4,3.8031,24.7981,0.9215,#1008347,3UjDsVYoTFf8tNAXgzpnRP,0.1413,IfcWallStandardCase,0.1534
771,0.6587,0.3,3.4,3.6676,24.9849,0.9233,#1009031,3UjDsVYoTFf8tNAXgzpnOh,0.1355,IfcWallStandardCase,0.1468
772,0.35,2.1,3.52,14.182,14.9884,0.5815,#1009088,3UjDsVYoTFf8tNAXgzpnPC,0.5502,IfcWallStandardCase,0.9462
773,0.4,0.5,3.52,3.4401,17.2688,0.5225,#1010114,38LmYv6cv9mATDywemWHjK,0.1041,IfcWallStandardCase,0.1992
774,0.4,0.682,3.4,4.5577,14.7743,0.4883,#1010425,38LmYv6cv9mATDywemWHge,0.1506,IfcWallStandardCase,0.3085
775,0.9745,0.4,3.4,6.5463,13.2074,0.4659,#1010482,38LmYv6cv9mATDywemWHh5,0.2309,IfcWallStandardCase,0.4957
776,0.3,0.7634,3.4,4.3581,24.1752,0.9162,#1010596,38LmYv6cv9mATDywemWHce,0.1652,IfcWallStandardCase,0.1803
777,0.6699,0.3,3.4,3.7415,24.881,0.9223,#1010653,38LmYv6cv9mATDywemWHd6,0.1387,IfcWallStandardCase,0.1504
778,0.3,0.6634,3.4,3.6981,24.9414,0.9229,#1010710,38LmYv6cv9mATDywemWHdY,0.1368,IfcWallStandardCase,0.1483
779,0.5699,0.3,3.4,3.0815,26.0315,0.9345,#1010767,38LmYv6cv9mATDywemWHd_,0.1106,IfcWallStandardCase,0.1184
780,1.1272,0.4,3.4,7.5847,12.7821,0.4614,#1011546,38LmYv6cv9mATDywemWGPx,0.2738,IfcWallStandardCase,0.5934
781,0.4,0.682,3.4,4.5575,14.7745,0.4883,#1011603,38LmYv6cv9mATDywemWGR3,0.1506,IfcWallStandardCase,0.3085
782,1.2,0.3,3.4,7.24,22.625,0.9066,#1012251,38LmYv6cv9mATDywemWGJg,0.2901,IfcWallStandardCase,0.32
783,0.3,0.4,3.4,1.9601,30.6244,1.0086,#1012308,38LmYv6cv9mATDywemWGC5,0.0646,IfcWallStandardCase,0.064
784,4.05,0.4,3.4,24.73,11.7371,0.4984,#1012583,38LmYv6cv9mATDywemWG6V,1.0501,IfcWallStandardCase,2.107
785,4.1,0.4,3.4,25.07,11.7204,0.4971,#1012640,38LmYv6cv9mATDywemWG0S,1.0632,IfcWallStandardCase,2.139
786,4.05,0.4,3.4,24.73,11.7371,0.5675,#1012697,38LmYv6cv9mATDywemWG23,1.1957,IfcWallStandardCase,2.107
787,0.3,0.5398,3.4,2.8824,26.5115,0.9404,#1012831,38LmYv6cv9mATDywemWGyW,0.1022,IfcWallStandardCase,0.1087
788,0.3,0.3,3.4,1.3001,40.6225,1.2757,#1012965,2jiRoltgrFkOQhDpbQ13A$,0.0408,IfcWallStandardCase,0.032
789,0.8565,0.3,3.4,4.9727,23.6716,0.9125,#1013022,2jiRoltgrFkOQhDpbQ13D1,0.1917,IfcWallStandardCase,0.2101
790,0.3,0.5,3.4,2.6201,27.2914,0.9509,#1013079,2jiRoltgrFkOQhDpbQ13Dt,0.0913,IfcWallStandardCase,0.096
791,0.6542,0.3,3.4,3.6377,25.0284,0.9237,#1013136,2jiRoltgrFkOQhDpbQ13F4,0.1343,IfcWallStandardCase,0.1453
792,0.3,0.6058,3.4,3.3182,25.5536,0.9291,#1013193,2jiRoltgrFkOQhDpbQ13FY,0.1206,IfcWallStandardCase,0.1299
793,0.4542,0.3,3.4,2.3177,28.4929,0.9694,#1013250,2jiRoltgrFkOQhDpbQ131B,0.0789,IfcWallStandardCase,0.0813
794,0.3,0.4679,3.4,2.4083,28.0897,0.9629,#1015105,0gM_rkT$LCAvkweyw3MsVO,0.0826,IfcWallStandardCase,0.0857
795,0.4,8.25,3.4,49.3,11.2147,0.4761,#1015297,0gM_rkT$LCAvkweyw3MnaC,2.0929,IfcWallStandardCase,4.396
796,0.4,5.6875,3.4,38.595,10.9895,0.4514,#1015354,0gM_rkT$LCAvkweyw3MngW,1.5852,IfcWallStandardCase,3.512
797,0.4,5.6875,3.52,39.9601,10.9669,0.435,#1015643,0gM_rkT$LCAvkweyw3MniZ,1.5852,IfcWallStandardCase,3.6437
798,0.3,0.4398,3.4,2.2224,28.9666,0.9774,#1015824,0gM_rkT$LCAvkweyw3Mnp5,0.075,IfcWallStandardCase,0.0767
799,0.4,2.0,1.3,5.12,12.9293,1.3202,#1015958,0gM_rkT$LCAvkweyw3Mnnb,0.5228,IfcWallStandardCase,0.396
800,0.4,5.7875,3.4,39.2749,10.9829,0.4513,#1016092,0gM_rkT$LCAvkweyw3Mnty,1.614,IfcWallStandardCase,3.576
801,0.8597,0.3,3.4,4.9939,23.6568,0.9124,#1016206,0gM_rkT$LCAvkweyw3MnwQ,0.1926,IfcWallStandardCase,0.2111
802,0.3,0.5,3.4,2.6202,27.2911,0.9509,#1016263,0gM_rkT$LCAvkweyw3Mnwr,0.0913,IfcWallStandardCase,0.096
803,0.55,2.4,4.36,20.468,8.4217,0.2741,#1158008,1_Vrvmihj4qeIUiY13_W3N,0.6662,IfcWallStandardCase,2.4304
804,0.55,5.55,4.36,51.169,6.5689,0.1987,#1158097,1_Vrvmihj4qeIUiY13_W3L,1.5477,IfcWallStandardCase,7.7896
805,0.55,5.85,4.36,53.875,6.549,0.1986,#1158159,1_Vrvmihj4qeIUiY13_W3J,1.6341,IfcWallStandardCase,8.2264
806,0.55,5.75,4.36,52.973,6.5554,0.1987,#1158221,1_Vrvmihj4qeIUiY13_W3H,1.6053,IfcWallStandardCase,8.0808
807,0.55,2.45,4.36,20.919,8.3569,0.2722,#1158655,1_Vrvmihj4qeIUiY13_W33,0.6813,IfcWallStandardCase,2.5032
808,0.55,5.5,4.36,50.718,6.5724,0.1987,#1158742,1_Vrvmihj4qeIUiY13_W31,1.5333,IfcWallStandardCase,7.7168
809,4.2,0.535,4.36,29.7227,7.8936,0.3077,#1158919,1_Vrvmihj4qeIUiY13_W10,1.1587,IfcWallStandardCase,3.7654
810,4.2,0.535,4.36,36.9562,7.4338,0.2363,#1159539,1_Vrvmihj4qeIUiY13_W1i,1.1746,IfcWallStandardCase,4.9714
811,2.12,0.535,4.36,20.048,7.4926,0.2103,#1159787,1_Vrvmihj4qeIUiY13_W1a,0.5626,IfcWallStandardCase,2.6757
812,4.2,0.45,4.36,27.885,9.9235,0.4117,#1171170,1_Vrvmihj4qeIUiY13_WMg,1.157,IfcWallStandardCase,2.81
813,0.45,4.2,4.36,27.885,9.9235,0.4117,#1172162,1_Vrvmihj4qeIUiY13_WN6,1.157,IfcWallStandardCase,2.81
814,0.45,3.25,4.36,22.337,10.376,0.4122,#1173030,1_Vrvmihj4qeIUiY13_WNg,0.8874,IfcWallStandardCase,2.1527
815,0.45,4.25,4.36,29.001,10.1331,0.4116,#1173092,1_Vrvmihj4qeIUiY13_WNe,1.1779,IfcWallStandardCase,2.862
816,0.45,4.315,4.36,29.5768,10.0945,0.411,#1173154,1_Vrvmihj4qeIUiY13_WNc,1.2042,IfcWallStandardCase,2.93
817,0.45,4.35,4.36,30.5581,10.3028,0.411,#1173278,1_Vrvmihj4qeIUiY13_WNY,1.2191,IfcWallStandardCase,2.966
818,4.25,0.45,4.36,31.3484,10.1074,0.3903,#1174146,1_Vrvmihj4qeIUiY13_WK4,1.2106,IfcWallStandardCase,3.1015
819,0.45,4.4825,4.36,31.0541,10.004,0.4083,#1215131,1_Vrvmihj4qeIUiY13_Wga,1.2673,IfcWallStandardCase,3.1042
820,0.45,4.45,4.36,31.4401,10.241,0.4097,#1216794,1_Vrvmihj4qeIUiY13_Wh8,1.2578,IfcWallStandardCase,3.07
821,4.2,0.45,4.36,37.36,8.9808,0.2781,#1217369,1_Vrvmihj4qeIUiY13_Wh_,1.157,IfcWallStandardCase,4.16
822,0.45,4.565,4.36,32.4544,10.175,0.4088,#1217426,1_Vrvmihj4qeIUiY13_Whz,1.304,IfcWallStandardCase,3.1896
823,0.4,6.0,4.36,52.2399,10.8256,0.3472,#1218001,1_Vrvmihj4qeIUiY13_WqX,1.6753,IfcWallStandardCase,4.8256
824,1.85,0.4,4.36,16.052,11.6929,0.3495,#1218063,1_Vrvmihj4qeIUiY13_WrR,0.4798,IfcWallStandardCase,1.3728
825,4.2,0.4,4.36,33.774,11.5309,0.4004,#1218125,1_Vrvmihj4qeIUiY13_WrP,1.1729,IfcWallStandardCase,2.929
826,4.2,0.4,4.36,33.774,11.5309,0.396,#1218187,1_Vrvmihj4qeIUiY13_WrN,1.1599,IfcWallStandardCase,2.929
827,4.2,0.4,4.36,33.774,11.5309,0.4054,#1218249,1_Vrvmihj4qeIUiY13_WrL,1.1874,IfcWallStandardCase,2.929
828,4.2,0.4,4.36,33.774,11.5309,0.4044,#1218311,1_Vrvmihj4qeIUiY13_WrJ,1.1844,IfcWallStandardCase,2.929
829,4.2,0.4,4.36,31.004,12.2545,0.4949,#1218373,1_Vrvmihj4qeIUiY13_WrH,1.2521,IfcWallStandardCase,2.53
830,0.4,5.48,4.36,47.7056,10.8596,0.3472,#1218435,1_Vrvmihj4qeIUiY13_WrF,1.5253,IfcWallStandardCase,4.393
831,0.4,5.83,4.36,50.7576,10.836,0.3472,#1218497,1_Vrvmihj4qeIUiY13_WrB,1.6263,IfcWallStandardCase,4.6842
832,4.2,0.4,4.36,36.544,10.9808,0.3474,#1218621,1_Vrvmihj4qeIUiY13_Wr7,1.1561,IfcWallStandardCase,3.328
833,4.2,0.4,4.36,33.774,11.5309,0.3945,#1218683,1_Vrvmihj4qeIUiY13_Wr5,1.1555,IfcWallStandardCase,2.929
834,6.35,0.4,4.36,52.522,11.1327,0.3915,#1218807,1_Vrvmihj4qeIUiY13_Wr1,1.8471,IfcWallStandardCase,4.7178
835,8.85,0.4,4.36,74.322,10.9332,0.3751,#1218869,1_Vrvmihj4qeIUiY13_Wr$,2.5501,IfcWallStandardCase,6.7978
836,2.35,0.4,4.36,20.412,11.411,0.3485,#1218931,1_Vrvmihj4qeIUiY13_Wrz,0.6233,IfcWallStandardCase,1.7888
837,0.4,5.5,4.36,47.88,10.8581,0.3472,#1219055,1_Vrvmihj4qeIUiY13_Wrv,1.5311,IfcWallStandardCase,4.4096
838,0.4,2.8896,4.36,25.117,11.2244,0.3479,#1219179,1_Vrvmihj4qeIUiY13_Wrr,0.7786,IfcWallStandardCase,2.2377
839,0.4,2.2239,4.36,19.3126,11.469,0.3487,#1219241,1_Vrvmihj4qeIUiY13_Wrp,0.5871,IfcWallStandardCase,1.6839
840,0.4,3.88,4.36,33.7536,11.0242,0.3475,#1219303,1_Vrvmihj4qeIUiY13_Wrn,1.0639,IfcWallStandardCase,3.0618
841,0.4,5.85,4.36,50.932,10.8348,0.3472,#1219365,1_Vrvmihj4qeIUiY13_Wrl,1.632,IfcWallStandardCase,4.7008
842,0.4,5.75,4.36,50.0601,10.8411,0.3472,#1219489,1_Vrvmihj4qeIUiY13_Wrf,1.6032,IfcWallStandardCase,4.6176
843,0.4,4.75,4.36,38.95,11.3603,0.3602,#1219675,1_Vrvmihj4qeIUiY13_WrZ,1.235,IfcWallStandardCase,3.4286
844,0.4,4.225,4.36,36.762,10.9777,0.3474,#1219737,1_Vrvmihj4qeIUiY13_WrX,1.1634,IfcWallStandardCase,3.3488
845,0.4,4.2,4.36,36.544,10.9808,0.3474,#1219799,1_Vrvmihj4qeIUiY13_WoV,1.1561,IfcWallStandardCase,3.328
846,4.15,0.4,4.36,30.108,11.8985,0.5013,#1219861,1_Vrvmihj4qeIUiY13_WoT,1.2685,IfcWallStandardCase,2.5304
847,4.2,0.4,4.36,34.154,11.4958,0.3928,#1219985,1_Vrvmihj4qeIUiY13_WoP,1.1669,IfcWallStandardCase,2.971
848,4.15,0.4,4.36,33.718,11.5102,0.3966,#1220047,1_Vrvmihj4qeIUiY13_WoN,1.1619,IfcWallStandardCase,2.9294
849,4.2,0.4,4.36,34.154,11.4958,0.4107,#1220109,1_Vrvmihj4qeIUiY13_WoL,1.2202,IfcWallStandardCase,2.971
850,4.15,0.4,4.36,33.718,11.5102,0.3975,#1220419,1_Vrvmihj4qeIUiY13_Wo9,1.1644,IfcWallStandardCase,2.9294
851,4.2,0.4,4.36,34.154,11.4958,0.3948,#1220481,1_Vrvmihj4qeIUiY13_Wo7,1.1729,IfcWallStandardCase,2.971
852,4.2,0.4,4.36,34.154,11.4958,0.3944,#1220543,1_Vrvmihj4qeIUiY13_Wo5,1.1718,IfcWallStandardCase,2.971
853,4.15,0.4,4.36,33.718,11.5102,0.3988,#1220605,1_Vrvmihj4qeIUiY13_Wo3,1.1683,IfcWallStandardCase,2.9294
854,4.25,0.4,4.36,34.59,11.4818,0.3986,#1220667,1_Vrvmihj4qeIUiY13_Wo1,1.2009,IfcWallStandardCase,3.0126
855,4.2,0.4,4.36,30.544,11.8756,0.4847,#1220729,1_Vrvmihj4qeIUiY13_Wo$,1.2466,IfcWallStandardCase,2.572
856,0.4,4.3546,4.36,37.8922,10.9622,0.3474,#1220853,1_Vrvmihj4qeIUiY13_Wox,1.2007,IfcWallStandardCase,3.4566
857,0.4,4.3,4.36,35.026,11.4681,0.4,#1220915,1_Vrvmihj4qeIUiY13_Wov,1.2216,IfcWallStandardCase,3.0542
858,4.55,0.4,4.36,37.206,11.4052,0.3927,#1220977,1_Vrvmihj4qeIUiY13_Wot,1.2811,IfcWallStandardCase,3.2622
859,0.4,1.55,4.36,13.4359,11.9623,0.3508,#1221064,1_Vrvmihj4qeIUiY13_Wor,0.394,IfcWallStandardCase,1.1232
860,5.6,0.4,4.36,48.752,10.8511,0.3472,#1221126,1_Vrvmihj4qeIUiY13_Wop,1.5599,IfcWallStandardCase,4.4928
861,8.0,0.4,4.36,63.68,11.1065,0.3742,#1221250,1_Vrvmihj4qeIUiY13_Wol,2.1454,IfcWallStandardCase,5.7336
862,8.0,0.4,4.36,65.528,11.0339,0.3657,#1221312,1_Vrvmihj4qeIUiY13_Woj,2.1718,IfcWallStandardCase,5.9388
863,0.4,49.5,4.36,400.44,10.9262,0.3919,#1221374,1_Vrvmihj4qeIUiY13_Woh,14.363,IfcWallStandardCase,36.6496
864,4.25,0.4,4.36,34.59,11.4818,0.3893,#1221436,1_Vrvmihj4qeIUiY13_Wof,1.1727,IfcWallStandardCase,3.0126
865,2.85,0.4,4.36,24.772,11.2355,0.348,#1221493,1_Vrvmihj4qeIUiY13_Woe,0.7672,IfcWallStandardCase,2.2048
866,0.4,1.55,4.36,13.436,11.9623,0.3508,#1221550,1_Vrvmihj4qeIUiY13_Wod,0.394,IfcWallStandardCase,1.1232
867,0.4,0.7,4.36,6.024,14.4808,0.3737,#1221607,1_Vrvmihj4qeIUiY13_Woc,0.1555,IfcWallStandardCase,0.416
868,3.5,0.4,4.36,30.44,11.0868,0.3476,#1221664,1_Vrvmihj4qeIUiY13_Wob,0.9544,IfcWallStandardCase,2.7456
869,1.075,0.4,4.36,9.294,12.7665,0.3559,#1221721,1_Vrvmihj4qeIUiY13_Woa,0.2591,IfcWallStandardCase,0.728
870,4.5,0.4,4.36,39.16,10.9459,0.3473,#1221949,1_Vrvmihj4qeIUiY13_WpU,1.2426,IfcWallStandardCase,3.5776
871,0.4,2.1,4.36,12.232,14.8303,0.699,#1222006,1_Vrvmihj4qeIUiY13_WpT,0.5766,IfcWallStandardCase,0.8248
872,4.2,0.4,4.36,34.154,11.4958,0.4099,#1222487,1_Vrvmihj4qeIUiY13_WpG,1.2178,IfcWallStandardCase,2.971
873,4.15,0.4,4.36,33.718,11.5102,0.3939,#1222611,1_Vrvmihj4qeIUiY13_WpC,1.1538,IfcWallStandardCase,2.9294
874,4.2,0.4,4.36,34.154,11.4958,0.4103,#1222673,1_Vrvmihj4qeIUiY13_WpA,1.2191,IfcWallStandardCase,2.971
875,4.2,0.4,4.36,34.154,11.4958,0.3933,#1222735,1_Vrvmihj4qeIUiY13_Wp8,1.1685,IfcWallStandardCase,2.971
876,4.2,0.4,4.36,34.154,11.4958,0.406,#1222921,1_Vrvmihj4qeIUiY13_Wp2,1.2063,IfcWallStandardCase,2.971
877,4.2,0.4,4.36,34.154,11.4958,0.3963,#1222983,1_Vrvmihj4qeIUiY13_Wp0,1.1775,IfcWallStandardCase,2.971
878,4.15,0.4,4.36,30.108,11.8985,0.4931,#1223045,1_Vrvmihj4qeIUiY13_Wp_,1.2477,IfcWallStandardCase,2.5304
879,0.4,4.45,4.36,36.334,11.4294,0.3977,#1223293,1_Vrvmihj4qeIUiY13_Wps,1.2644,IfcWallStandardCase,3.179
880,4.55,0.4,4.36,37.206,11.4052,0.3932,#1223355,1_Vrvmihj4qeIUiY13_Wpq,1.2825,IfcWallStandardCase,3.2622
881,8.0,0.4,4.36,63.68,11.1065,0.3696,#1223442,1_Vrvmihj4qeIUiY13_Wpo,2.1189,IfcWallStandardCase,5.7336
882,7.95,0.4,4.36,65.092,11.0378,0.3654,#1223504,1_Vrvmihj4qeIUiY13_Wpm,2.1548,IfcWallStandardCase,5.8972
883,4.25,0.4,4.36,34.59,11.4818,0.3917,#1223566,1_Vrvmihj4qeIUiY13_Wpk,1.18,IfcWallStandardCase,3.0126
884,0.4,1.4,4.36,12.1281,12.1474,0.3518,#1223680,1_Vrvmihj4qeIUiY13_Wpi,0.3512,IfcWallStandardCase,0.9984
885,3.4,0.4,4.36,29.568,11.1058,0.3476,#1223794,1_Vrvmihj4qeIUiY13_Wpg,0.9256,IfcWallStandardCase,2.6624
886,1.175,0.4,4.36,10.166,12.5321,0.3542,#1223851,1_Vrvmihj4qeIUiY13_Wpf,0.2873,IfcWallStandardCase,0.8112
887,0.4,4.7,4.36,40.9041,10.9252,0.3473,#1223908,1_Vrvmihj4qeIUiY13_Wpe,1.3003,IfcWallStandardCase,3.744
888,1.0,0.4,4.36,8.64,12.9808,0.3576,#1223965,1_Vrvmihj4qeIUiY13_Wpd,0.238,IfcWallStandardCase,0.6656
889,0.4,1.55,4.36,13.4361,11.9622,0.3508,#1224079,1_Vrvmihj4qeIUiY13_Wpb,0.394,IfcWallStandardCase,1.1232
890,0.4,49.5,4.36,398.05,10.9678,0.3881,#1224483,1_Vrvmihj4qeIUiY13_WmT,14.0864,IfcWallStandardCase,36.2926
891,4.075,0.4,4.36,33.064,11.5326,0.4012,#1224540,1_Vrvmihj4qeIUiY13_WmS,1.1501,IfcWallStandardCase,2.867
892,0.4,2.1,4.36,15.032,13.1952,0.4899,#1225218,1_Vrvmihj4qeIUiY13_WmH,0.558,IfcWallStandardCase,1.1392
893,0.4,5.85,4.36,50.9321,10.8348,0.3472,#1226376,1_Vrvmihj4qeIUiY13_Wm$,1.632,IfcWallStandardCase,4.7008
894,0.4,2.22,4.36,19.2784,11.4709,0.3487,#1226438,1_Vrvmihj4qeIUiY13_Wmz,0.586,IfcWallStandardCase,1.6806
895,5.1,0.4,4.36,42.002,11.2915,0.3724,#1226851,1_Vrvmihj4qeIUiY13_Wmn,1.3852,IfcWallStandardCase,3.7198
896,5.6,0.4,4.36,46.362,11.2099,0.3793,#1226965,1_Vrvmihj4qeIUiY13_Wml,1.5686,IfcWallStandardCase,4.1358
897,0.4,3.775,4.36,26.838,12.0979,0.4632,#1227803,1_Vrvmihj4qeIUiY13_WnU,1.0276,IfcWallStandardCase,2.2184
898,0.4,2.75,4.36,23.8999,11.2651,0.348,#1227942,1_Vrvmihj4qeIUiY13_WnR,0.7384,IfcWallStandardCase,2.1216
899,4.125,0.4,4.36,33.5,11.5176,0.4015,#1228120,1_Vrvmihj4qeIUiY13_WnM,1.1677,IfcWallStandardCase,2.9086
900,0.4,5.418,4.36,47.1651,10.8641,0.3472,#1229272,1_Vrvmihj4qeIUiY13_Wnj,1.5074,IfcWallStandardCase,4.3414
901,0.4,2.75,4.36,23.9001,11.2651,0.348,#1229762,1_Vrvmihj4qeIUiY13_VEP,0.7384,IfcWallStandardCase,2.1216
902,0.4,5.83,4.36,50.7577,10.836,0.3472,#1230107,1_Vrvmihj4qeIUiY13_VEG,1.6263,IfcWallStandardCase,4.6842
903,0.4,5.85,4.36,48.162,11.1958,0.3627,#1230169,1_Vrvmihj4qeIUiY13_VEE,1.5604,IfcWallStandardCase,4.3018
904,0.4,5.5,4.36,45.11,11.2477,0.3751,#1230304,1_Vrvmihj4qeIUiY13_VE3,1.5042,IfcWallStandardCase,4.0106
905,0.4,5.3563,4.36,46.6266,10.8686,0.3472,#1230423,1_Vrvmihj4qeIUiY13_VEx,1.4896,IfcWallStandardCase,4.29
906,8.55,0.4,4.24,65.704,10.9675,0.3924,#1230485,1_Vrvmihj4qeIUiY13_VEr,2.3507,IfcWallStandardCase,5.9908
907,5.6,0.4,4.24,47.408,10.8654,0.3575,#1230619,1_Vrvmihj4qeIUiY13_VEf,1.5599,IfcWallStandardCase,4.3632
908,0.4,2.1,4.24,17.728,11.5477,0.3592,#1231092,1_Vrvmihj4qeIUiY13_VFI,0.5515,IfcWallStandardCase,1.5352
909,0.4,5.85,4.24,49.5279,10.849,0.3575,#1231203,1_Vrvmihj4qeIUiY13_VFG,1.632,IfcWallStandardCase,4.5652
910,0.3,1.4,4.24,10.744,22.1617,0.717,#1232044,1_Vrvmihj4qeIUiY13_VNA,0.3476,IfcWallStandardCase,0.4848
911,0.6,0.3,4.24,4.12,25.495,0.7365,#1232101,1_Vrvmihj4qeIUiY13_VN9,0.119,IfcWallStandardCase,0.1616
912,4.5,0.3,4.24,36.412,20.9602,0.7147,#1232158,1_Vrvmihj4qeIUiY13_VN8,1.2416,IfcWallStandardCase,1.7372
913,0.3,2.9919,4.24,23.9247,21.2114,0.715,#1232272,1_Vrvmihj4qeIUiY13_VN2,0.8065,IfcWallStandardCase,1.1279
914,2.3,0.3,4.24,18.196,21.4474,0.7154,#1232329,1_Vrvmihj4qeIUiY13_VN1,0.6069,IfcWallStandardCase,0.8484
915,0.3,0.8919,4.24,6.5368,23.3857,0.722,#1232386,1_Vrvmihj4qeIUiY13_VN0,0.2018,IfcWallStandardCase,0.2795
916,0.3,0.8267,4.24,5.9974,23.6862,0.7236,#1232500,1_Vrvmihj4qeIUiY13_VN_,0.1832,IfcWallStandardCase,0.2532
917,1.1259,0.3,4.24,8.4744,22.6551,0.7187,#1232557,1_Vrvmihj4qeIUiY13_VNz,0.2688,IfcWallStandardCase,0.3741
918,0.3,0.7,4.24,4.948,24.495,0.7287,#1232671,1_Vrvmihj4qeIUiY13_VNx,0.1472,IfcWallStandardCase,0.202
919,0.3,0.6793,4.24,4.7763,24.6681,0.7299,#1232728,1_Vrvmihj4qeIUiY13_VNr,0.1413,IfcWallStandardCase,0.1936
920,0.5428,0.3,4.24,3.6464,26.3293,0.7443,#1232785,1_Vrvmihj4qeIUiY13_VNq,0.1031,IfcWallStandardCase,0.1385
921,0.3,0.3293,4.24,1.8784,35.9659,0.9034,#1232842,1_Vrvmihj4qeIUiY13_VNp,0.0472,IfcWallStandardCase,0.0522
922,0.3,0.8398,4.24,6.1051,23.6213,0.7232,#1232956,1_Vrvmihj4qeIUiY13_VNg,0.1869,IfcWallStandardCase,0.2585
923,0.6587,0.3,4.24,4.6062,24.855,0.7313,#1233013,1_Vrvmihj4qeIUiY13_VNf,0.1355,IfcWallStandardCase,0.1853
924,0.3,0.7634,4.24,5.4726,24.0452,0.7257,#1233070,1_Vrvmihj4qeIUiY13_VNe,0.1652,IfcWallStandardCase,0.2276
925,0.6699,0.3,4.24,4.699,24.751,0.7305,#1233127,1_Vrvmihj4qeIUiY13_VNd,0.1387,IfcWallStandardCase,0.1898
926,0.3,0.6634,4.24,4.6446,24.8114,0.731,#1233184,1_Vrvmihj4qeIUiY13_VNc,0.1368,IfcWallStandardCase,0.1872
927,0.5699,0.3,4.24,3.871,25.9015,0.7402,#1233241,1_Vrvmihj4qeIUiY13_VNb,0.1106,IfcWallStandardCase,0.1494
928,0.3,0.5398,4.24,3.6212,26.3815,0.7448,#1234096,1_Vrvmihj4qeIUiY13_VKK,0.1022,IfcWallStandardCase,0.1373
929,0.3,0.3,4.24,1.6361,40.4926,1.0105,#1234153,1_Vrvmihj4qeIUiY13_VKJ,0.0408,IfcWallStandardCase,0.0404
930,0.8565,0.3,4.24,6.2436,23.5416,0.7228,#1234210,1_Vrvmihj4qeIUiY13_VKI,0.1917,IfcWallStandardCase,0.2652
931,0.3,0.5,4.24,3.2921,27.1614,0.7532,#1234267,1_Vrvmihj4qeIUiY13_VKH,0.0913,IfcWallStandardCase,0.1212
